"COD_UBIC_P,N,19,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","CALLE,C,35","ESQUINA,C,36","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
1193,148,7824,4,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,7827,4,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,7829,4,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,8256,21,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,8258,21,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,8260,30,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,148,8262,30,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,174,8707,20,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,174,8709,22,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,130,8800,24,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,G,8802,24,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,130,8804,24,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,D5,8806,20,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1193,130,8851,24,AV GRAL EUGENIO GARZON,CARVE,2955,1695,571203.7803500000,6147930.4710200000
1194,2,152,34,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,2,7590,20,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,2,7592,34,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7707,21,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7709,21,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7711,30,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7713,30,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7805,21,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7824,5,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7827,5,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,7829,5,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,8256,22,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,8258,22,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,8260,31,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,148,8262,31,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,174,8707,21,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,174,8709,23,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,130,8800,25,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,G,8802,25,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,130,8804,25,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,D5,8806,21,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1194,130,8851,25,AV GRAL EUGENIO GARZON,CNO CASAVALLE,2955,1710,571261.9302059560,6147522.5334440000
1195,2,152,35,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,2,7590,21,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,2,7592,35,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7707,22,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7709,22,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7711,31,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7713,31,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7805,22,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7824,6,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7827,6,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,7829,6,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,8256,23,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,8258,23,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,8260,32,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,148,8262,32,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,130,8800,26,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,G,8802,26,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,130,8804,26,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,D5,8806,22,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1195,130,8851,26,AV GRAL EUGENIO GARZON,BV APARICIO SARAVIA,2955,6414,571283.5595700000,6147208.2149300000
1196,2,152,36,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,2,7590,22,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,2,7592,36,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7707,23,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7709,23,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7711,32,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7713,32,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7805,23,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7824,7,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7827,7,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,7829,7,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,8256,24,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,8258,24,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,8260,33,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,148,8262,33,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,130,8800,27,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,G,8802,27,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,130,8804,27,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,D5,8806,23,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1196,130,8851,27,AV GRAL EUGENIO GARZON,CNO EDISON,2955,2472,571314.5782300000,6146715.7225700000
1198,2,152,37,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,2,7590,23,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,2,7592,37,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7707,24,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7709,24,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7711,33,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7713,33,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7805,24,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7824,8,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7827,8,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,7829,8,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,8256,25,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,8258,25,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,8260,34,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,148,8262,34,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,130,8800,28,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,G,8802,28,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,130,8804,28,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,D5,8806,24,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1198,130,8851,28,AV GRAL EUGENIO GARZON,CNO GRAL MAXIMO SANTOS,2955,6393,571332.8332500000,6146258.2368500000
1199,2,152,38,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,2,7590,24,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,2,7592,38,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7707,25,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7709,25,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7711,34,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7713,34,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7805,25,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7824,9,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7827,9,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,7829,9,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,8256,26,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,8258,26,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,8260,35,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,148,8262,35,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,130,8800,29,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,G,8802,29,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,130,8804,29,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,D5,8806,25,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1199,130,8851,29,AV GRAL EUGENIO GARZON,BV JOSE BATLLE Y ORDO├æEZ,2955,4956,571323.3994024050,6145833.6205440000
1200,2,152,39,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,2,7590,25,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,2,7592,39,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7707,26,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7709,26,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7711,35,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7713,35,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7805,26,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7824,10,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7827,10,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,7829,10,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,8256,27,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,8258,27,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,8260,36,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,148,8262,36,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,130,8800,30,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,G,8802,30,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,130,8804,30,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,D5,8806,26,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1200,130,8851,30,AV GRAL EUGENIO GARZON,CNO ARIEL,2955,540,571248.1925836070,6145470.1731880000
1201,130,8800,31,AV GRAL EUGENIO GARZON,AV MILLAN,2955,4461,571170.0087300000,6145086.2376300000
1201,G,8802,31,AV GRAL EUGENIO GARZON,AV MILLAN,2955,4461,571170.0087300000,6145086.2376300000
1201,130,8804,31,AV GRAL EUGENIO GARZON,AV MILLAN,2955,4461,571170.0087300000,6145086.2376300000
1201,130,8851,31,AV GRAL EUGENIO GARZON,AV MILLAN,2955,4461,571170.0087300000,6145086.2376300000
1203,130,8800,32,AV GRAL EUGENIO GARZON,MARIA ORTICOCHEA,2955,4992,571150.9184500000,6144632.7211700000
1203,G,8802,32,AV GRAL EUGENIO GARZON,MARIA ORTICOCHEA,2955,4992,571150.9184500000,6144632.7211700000
1203,130,8804,32,AV GRAL EUGENIO GARZON,MARIA ORTICOCHEA,2955,4992,571150.9184500000,6144632.7211700000
1203,130,8851,32,AV GRAL EUGENIO GARZON,MARIA ORTICOCHEA,2955,4992,571150.9184500000,6144632.7211700000
1205,130,8800,33,AV GRAL EUGENIO GARZON,CAAZAPA,2955,1212,571139.8888661150,6144115.9846109300
1205,G,8802,33,AV GRAL EUGENIO GARZON,CAAZAPA,2955,1212,571139.8888661150,6144115.9846109300
1205,130,8804,33,AV GRAL EUGENIO GARZON,CAAZAPA,2955,1212,571139.8888661150,6144115.9846109300
1205,130,8851,33,AV GRAL EUGENIO GARZON,CAAZAPA,2955,1212,571139.8888661150,6144115.9846109300
1206,409,58,45,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,409,3125,42,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,L3,8587,45,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,130,8800,34,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,G,8802,34,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,130,8804,34,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1206,130,8851,34,AV GRAL EUGENIO GARZON,CNO CARLOS MARIA DE PENA,2955,5352,571082.4135100000,6143817.5108300000
1208,409,58,46,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,409,3125,43,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,L28,8004,27,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,L3,8587,46,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,130,8800,35,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,G,8802,35,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,130,8804,35,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1208,130,8851,35,AV GRAL EUGENIO GARZON,EMANCIPACION,2955,2514,570991.9007300000,6143439.2956000000
1209,409,58,47,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,409,3125,44,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,L28,8004,28,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,L3,8587,47,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,130,8800,36,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,G,8802,36,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,130,8804,36,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1209,130,8851,36,AV GRAL EUGENIO GARZON,SAN QUINTIN,2955,6324,570897.5296071460,6143099.7797041000
1211,427,68,55,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,L14,168,4,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,546,217,61,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,125,666,35,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,127,695,30,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,127,701,30,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,127,705,27,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,127,709,27,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,133,770,35,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,137,796,42,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
1211,137,815,38,AV CARLOS MARIA RAMIREZ,BELVEDERE,5859,924,570952.4664122660,6142642.3698794400
